path,text,num_frames,height,width,aspect_ratio,fps,resolution
503.mp4,"Two uniformed police officers are approaching a closed door on a gray, tiled surface. One officer holds a bright orange object, while the other has a black firearm aimed forward. The scene is set against a plain, gray brick wall, emphasizing the officers’ purposeful movements. The repeated action suggests an imminent entrance or investigation. The sparse setting draws attention to the officers, creating a focused and tense atmosphere.",53,720,1280,0.5625,,921600
504.mp4,"A figure wearing an orange jumpsuit is initially seen on the ground. They then gradually rise to a standing position, eventually smiling. The setting appears to be a barred, enclosed area, hinting at a cell-like environment.",149,720,1280,0.5625,,921600
505.mp4,"A police officer and a skeleton character are standing outside a jail cell, which has a barred door. Subtle changes in their positions suggest they might be having a conversation or the skeleton might be trying to enter or exit the cell. The setting is minimalistic with grey walls and a tiled floor, giving a stark and confined atmosphere. The scene suggests a humorous or light-hearted interaction in a typically serious location.",149,720,1280,0.5625,,921600
506.mp4,"A guard stands in front of a jail cell containing a prisoner. The prisoner appears distressed and is holding the cell bars while a skeleton figure is visible behind him. There is a close interaction between the guard and the prisoner, emphasizing the prison environment and the characters' emotions. The scene remains static with very little movement.",105,720,1280,0.5625,,921600
507.mp4,"A person, dressed in a uniform featuring a hat, gets up from a kneeling position on the ground. The surroundings include a paved area beside a structure and a row of green trees in the background, implying an outdoor setting near a building. The gradual movement suggests the individual might be recovering from a fall or preparing to start an activity.",84,720,1280,0.5625,,921600
508.mp4,"A police officer stands in a jail area with several barred cells in the background. The officer, wearing a uniform and carrying a briefcase, slowly walks forward with a determined expression. The setting is indoors with grey walls and a tiled floor, creating a somber and serious atmosphere. No other individuals are present, emphasizing the solitary nature of the scene.",99,720,1280,0.5625,,921600
509.mp4,"Two officers stand guard at a secure door set in a tan, brick-patterned wall. One officer slightly adjusts his position, turning to face the other, who remains mostly stationary. The environment is minimalist, focusing mainly on the officers and the door, with no additional elements present. Their matching uniforms and stern expressions suggest a vigilant and serious atmosphere around a secure area.",168,720,1280,0.5625,,921600
510.mp4,"A man with blonde hair and a black jacket approaches a businessperson seated at a desk in a modern office setting. The man is holding a small object in his hand as he moves towards the seated person, who appears to be typing on a computer. The office has a clock on the wall and various pieces of furniture, including another desk and a green waste bin. The interaction seems tense or urgent, given the man’s determined approach. The room is brightly lit with a clean and organized environment.",57,720,1280,0.5625,,921600
511.mp4,"A person wearing an orange outfit walks across a small, bare room with gray tiled flooring and a simple bed with white bedding along one wall. The room features a minimalist design with tiled walls that have a few exposed red bricks. The individual appears to show a serious expression and walks at a brisk pace.",36,720,1280,0.5625,,921600
512.mp4,"Three individuals are standing in a grey room cluttered with various tools and furniture. The person on the right is dressed in an orange outfit, while the others are in darker attire. They all appear to be engaged in a conversation, with animated and expressive faces. The background includes shelves and other brown objects, indicating an interior setting. The scene is static with no apparent actions or changes in positioning.",15,720,1280,0.5625,,921600
513.mp4,"Three distinct characters stand in a simplistic, tiled room engaging in what appears to be a conversation. The figures, each with unique appearances, shift slightly closer together. The background remains static, featuring basic walls and minimalistic furniture pieces. Despite their different postures and outfits, there is a symmetry in their positioning, emphasizing their interaction. The scene focuses on their expressions and body language, hinting at a moment of dialogue or decision.",139,720,1280,0.5625,,921600
514.mp4,"Two individuals are seated at a red table in what appears to be a cafe or restaurant setting. The first person, dressed in a white chef's outfit and hat, initially stands calmly but soon displays a range of emotional expressions, including distress and anger. The second individual, wearing a blue shirt and brown pants, remains seated and smiling throughout the sequence. The background features a red and white color scheme with black and white decorative elements. Two yellow chairs are positioned empty across the table from the figures.",96,720,1280,0.5625,,921600
515.mp4,"A cheerful individual dressed in white confidently walks towards a cluttered street scene with overturned equipment and a large, vibrant green-and-white vehicle in the background. The person appears to be engaged in an activity involving the knocked-over items while the imposing vehicle stands prominently, showing large, thick wheels and signage on its roof. The setting includes a backdrop of a grey wall with blue accents above. A sense of dynamic interaction and progression is evident as the individual moves closer to the scene of disorder.",36,720,1280,0.5625,,921600
516.mp4,"A person rides a red scooter outside a modern house. They stop, dismount, and proceed to pick up two pizza boxes stacking them on the seat of the scooter. The setting features greenery with several stylized trees and a lamp post adjacent to the house. The background includes a blue and white structure with a door and windows, depicting a suburban environment. The scene suggests a delivery taking place in a calm, residential neighborhood.",81,720,1280,0.5625,,921600
517.mp4,"A cheerful rider in a blue jacket and green shirt drives a bright red scooter along a grey, cobblestone street. Smiling, they pass by a red and white building, which has various signs and a dark entryway. The background remains consistent, giving a quaint, urban atmosphere. The person's expression is joyful as they move smoothly on the scooter. The scene evokes a lighthearted and playful mood with its simple, everyday setting.",36,720,1280,0.5625,,921600
518.mp4,"A firefighter stands next to a fire truck, dressed in full gear including a white helmet. The firefighter gently picks up a cat, which appears to be either rescued or needing aid, suggesting a moment of care and concern. The scene is set on a paved area, with the detailed fire truck featuring various equipment and tools in the background. The environment conveys a sense of duty and rescue.",83,720,1280,0.5625,,921600
519.mp4,"An ambulance is gradually driving down a quiet street past a storefront with a red and white striped awning. The background consists of various brightly colored buildings and a detailed sidewalk, while a pedestrian is visible near the shop. The movement of the ambulance is the central focus, depicting its slow traversal across the frame. This creates a scene of an urban setting with a sense of calm and orderly movement.",15,720,1280,0.5625,,921600
520.mp4,"Two characters stand in an urban setting, with one of them turning slightly to face the other while slightly raising an arm, engaging in an apparent conversation. One character wears a dark jacket with a red shirt underneath and has spiked hair, while the other sports a gray helmet and a striped shirt. The overall environment is urban and industrial, suggested by the gray ground and background structures. The scene appears somewhat tense or serious based on their facial expressions and body language. The background includes some greenery, indicating perhaps a park or natural area in the city.",191,720,1280,0.5625,,921600
521.mp4,"A person with a worried expression walks across a grey-tiled ground with tall green plants in the background. They are dressed in a vibrant orange vest with grey pants and a white shirt. The scene appears to depict an outdoor area, possibly a garden or a street with minimal surroundings aside from the person and the plants. The individual moves hastily, hinting at a possible urgency or anxiety. The background remains static, emphasizing the movement of the individual.",57,720,1280,0.5625,,921600
522.mp4,"A team of law enforcement officers moves cautiously through a room filled with tools and equipment hung on a gray wall. The leader, wearing a blue uniform, holds a gun while his colleagues, dressed in tactical gear, follow closely behind with one carrying a shield and the other aiming a rifle. The room includes workbenches, a computer, and various mechanical tools, suggesting an industrial or workshop setting. The scene conveys a sense of tension and preparedness as the team advances with precision.",15,720,1280,0.5625,,921600
523.mp4,"A shirtless individual stands in front of a house, looking distressed. A police officer approaches, holding a gray fish, and appears to hand it to the distressed person. The background maintains a consistent suburban setting with a sandy ground and colorful structures.",53,720,1280,0.5625,,921600
524.mp4,"Two people stand next to a vending machine near a large red vehicle. One person uses a crowbar to open the machine, revealing stacks of cash. The other person watches as money spills out from the compartment. The background setting shows a gray, tiled floor. The scene suggests some kind of theft or heist in progress.",390,720,1280,0.5625,,921600
525.mp4,"A bright orange truck halts on a city street beside a residential building, facing a white and blue police car. The scene includes barriers set up between the vehicles, with an officer standing nearby, appearing in a conversational stance. The setting features a neatly-lined street with sidewalks, building facades, street lamps, and a small tree, creating an orderly urban environment. The truck is parked parallel to the police car and has a distinctive, colorful appearance. The residential surroundings and the interaction between the officer and the truck driver suggests a routine traffic stop or checkpoint in a busy neighborhood.",22,720,1280,0.5625,,921600
526.mp4,"A person in a uniform interacts with a small child, lifting them gently from a box filled with pumpkins and carrots. The setting appears to be indoors, possibly in a market or a store with colorful goods and a countertop display in the background. The mood is light-hearted, with a focus on the tender moment between the adult and child amidst the everyday environment of produce and groceries. The scene conveys a sense of care and attentiveness.",152,720,1280,0.5625,,921600
527.mp4,"In a clinical room with beige walls and a tiled floor, two individuals are initially seen next to a hospital bed accompanied by medical equipment. One person appears to be happily engaging while the other, dressed in a lab coat, is then seen attempting to exit through a small window. Eventually, the room is left empty with only the scattered remnants of medical and miscellaneous objects on the floor.",68,720,1280,0.5625,,921600
528.mp4,"A police officer stands next to a patrol car and a black vehicle on a gray, tiled street. Their surroundings remain consistent, with two parked cars and a detailed pavement scene. The officer is facing away, appearing to be in motion. Their uniform is clearly visible, including a hat and a walkie-talkie attached to their shirt. ",15,720,1280,0.5625,,921600
529.mp4,"A lively urban scene unfolds where a small white dog with a green object in its mouth catches the eye. A person approaches the dog, looking slightly puzzled or concerned. The background consists of a brick-patterned wall with varying shades of grey. The ground features a mix of brown texture and a blue river running through, hinting at a city canal or a waterway.",241,720,1280,0.5625,,921600
530.mp4,"A cheerful character wearing a blue shirt with a tropical print steps out of a building, while two other individuals are visible through the windows. As the scene progresses, the character walks away from the door, smiling. The building is constructed with dark bricks, and the two people inside remain stationary. The first figure is dressed in green, and the second wears a striped outfit with a hat and a red scarf. There is minimal background detail or movement in the setting.",161,720,1280,0.5625,,921600
531.mp4,"A cheerful person in a blue shirt walks along a gray brick alleyway, passing by a sleek black and white car parked next to a building. The ground is paved with light gray tiles, and the person’s attire includes brown pants. The backdrop consists of monochromatic brick walls that give the scene a somewhat urban feel. The overall atmosphere is casual and lively as the individual moves confidently past the parked vehicle.",72,720,1280,0.5625,,921600
532.mp4,"A person appears to be relaxing on a couch in a brightly lit room filled with various objects, including bags, stacks of money, and a television. A delivery person enters and hands over a pizza to the seated individual. After the exchange, the delivery person leaves, and the seated individual, now with a pizza box, continues to relax.",124,720,1280,0.5625,,921600
533.mp4,"A character wearing a black helmet and body armor retrieves a gun from a wall. The character then turns to face forward, holding the weapon with a determined expression. The setting includes a tiled floor and a simple wall with additional guns mounted. The scene conveys a clear sense of preparation and focus, indicating a readiness for action.",109,720,1280,0.5625,,921600
534.mp4,"A well-dressed figure in a blue outfit and a person in red shorts appear to be in a heated exchange in a room with beige flooring and brown walls. The conversation takes place around a brown chest with green bills on top of it. The first individual starts stern and unyielding, but by the end, the second individual is smiling. The entire scene is static with minimal changes between expressions and positioning of the arms. The room's setting is simple and focused on the interaction between the two characters.",185,720,1280,0.5625,,921600
535.mp4,"Two individuals interact with a small multi-colored vending machine beside a large off-road vehicle. One figure in green seems to be using a crowbar to open the compartments, and money starts to appear as they do so. The other figure in orange stands by attentively. There is a sense of urgency and purpose in their actions, suggesting a focused effort to access the contents.",392,720,1280,0.5625,,921600
536.mp4,"A person climbs up and dives headfirst into a green dumpster, starting from a window on the wall. The background includes a white-tiled wall with a blue stripe, and some green, cone-shaped structures are present on either side of the scene. The action progresses as the individual moves halfway through the window and into the green dumpster below.",45,720,1280,0.5625,,921600
537.mp4,"A police officer stands by a figure lying on the ground against a brick wall. The officer then picks up a blue item, potentially a hat, from the ground and places it on his head. The scene portrays a moment of action, with the officer preparing or adjusting his outfit while remaining close to the unmoving figure by the wall.",141,720,1280,0.5625,,921600
538.mp4,A police vehicle is parked in front of a colorful building on a quiet street. The building has green and yellow accents and a black metal staircase leading up to the second floor. A fire hydrant and a couple of small bushes are visible on the sidewalk. The scene is static with no noticeable movement.,15,720,1280,0.5625,,921600
539.mp4,"A police officer stands by a gray brick wall, facing forward. The officer turns to the side, then walks away, revealing the ""POLICE"" label on their back. Nearby, there's vegetation providing a bit of greenery. Simple and straightforward backdrop focusing on the officer.",80,720,1280,0.5625,,921600
540.mp4,"A police officer, standing amidst a broken wall, appears to be reacting to something surprising on the ground. Seemingly frustrated and then shocked, stacks of money are scattered around the officer's feet. The backdrop contains some greenery, indicating an outdoor setting adjacent to the damaged structure. Each moment shows the officer physically expressing different emotions.",163,720,1280,0.5625,,921600
541.mp4,"A blue SUV with a trailer attached drives along a city street, passing by a colorful storefront with a red-striped awning. The surroundings include decorative buildings and green foliage, suggesting a quaint urban setting. The trailer is white with a red base and features a logo on its side. The vehicle appears to be moving at a steady pace, with subtle background details providing the atmosphere of a lively city.",15,720,1280,0.5625,,921600
542.mp4,"A small figure dressed in a blue outfit approaches a modern, compact building with a two-story design and a dark entrance. Nearby, a vehicle with a mechanical arm is parked, possibly engaged in some kind of operation or construction. The scene is set on a slightly reflective, grid-patterned surface, with greenery and outdoor decor elements adding detail. Not much action is captured aside from the figure's movement towards the building.",270,720,1280,0.5625,,921600
543.mp4,"A person in a red and blue costume stands in a small room with gray walls and a tiled floor. They approach a metallic safe, which is positioned on a stand against the wall. A small wooden table with a lamp sits nearby. There is a feeling of anticipation as the character moves closer to the safe.",67,720,1280,0.5625,,921600
544.mp4,"Two individuals are seen interacting with a large vending machine or dispenser located next to a large wheeled vehicle. Initially, they stand on either side of the machine, then they appear to engage with it by holding an object between them. The setting features a gray, tiled floor, and the backdrop includes a large red vehicle with oversized wheels. The expressions of the individuals seem focused on their task.",164,720,1280,0.5625,,921600
545.mp4,"Two individuals are interacting with an ATM machine from which a large stack of money falls to the ground. One person appears alarmed or surprised, while the other seems more composed. The background features various machinery and a computer screen, suggesting an industrial or mechanical setting. Throughout the sequence, the money remains on the ground.",142,720,1280,0.5625,,921600
546.mp4,"Three police officers stand alert outside a building marked with S.W.A.T. insignia, where a motorbike carrying two people rapidly departs. The scene's backdrop includes a rugged outdoor setting with trees, adding contrast to the urban tactical scenario. The disappearing motorbike suggests a high-speed escape, while the officers reposition themselves, conveying a sense of urgency and reaction.  The surrounding elements imply a mix of city and nature, contributing to the dynamic setting of a police chase.",125,720,1280,0.5625,,921600
547.mp4,"Two prisoners and a police officer interact in a jail setting. Initially, the prisoners are standing together, seemingly engaged in conversation with the officer. As time progresses, one prisoner attempts to flee, drawing concern and attention. Eventually, the scene ends with the officer monitoring the one remaining prisoner. The setting includes barred cells and a gray floor, emphasizing the confinement.",493,720,1280,0.5625,,921600
548.mp4,"A person in a blue uniform inspects the back of a vehicle marked with POLICE insignia. The vehicle, parked on a grey-tiled surface, is partially open revealing stacks of green currency inside. The scene shifts slightly as the person steps closer, fully opening the vehicle's rear. The surroundings include various background elements, hinting at an urban setting.",87,720,1280,0.5625,,921600
549.mp4,"An intense standoff unfolds in a sterile, gray room with minimalistic decor, featuring a stack of green money on a cart. One character, clad in a red hoodie, holds a handgun pointed at another individual in a police uniform. The atmosphere is tense, with both characters facing each other in a confrontational stance. The scene conveys a high-stakes situation, presumably a heist or robbery, with a backdrop that highlights the stark contrast between the characters' roles.",160,720,1280,0.5625,,921600
550.mp4,"A person with a briefcase walks through an alley lined with gray brick walls. The individual appears apprehensive at first but then shows a cheerful expression before returning to a neutral demeanor. A blue dumpster with black bags inside is situated nearby. The scene has a slightly gritty urban feel, with minimal movement suggesting a momentary pause in action.",123,720,1280,0.5625,,921600
551.mp4,"Two individuals in orange prisoner outfits stand in a cell area with barred doors behind them, initially facing each other and smiling. One holds a keyring in the first scene but it disappears later. In the final scene, they both appear to have turned away from each other, now facing the cell doors. The detailed environment includes a gray tiled floor and walls with some brick accents.",84,720,1280,0.5625,,921600
552.mp4,"Two characters dressed in orange jumpsuits labeled ""Arkham"" walk down a gray, industrial-looking path towards a dark and mysterious opening in a concrete-like wall. The path is lined with green plants and detailed, rugged stone structures. As they approach the opening, the atmosphere appears tense and foreboding. The setting suggests an escape or infiltration in a highly secure and ominous environment.",78,720,1280,0.5625,,921600
553.mp4,"A character wearing a red and white checkered outfit initially appears cheerful, standing on a beige, textured ground with sparse, vertical structures resembling plants in the background. Suddenly, the character's expression changes to one of distress, raising its arms in alarm. The environment remains consistent throughout, indicating a dramatic shift in the character’s emotion against the backdrop of a static, desert-like setting.",57,720,1280,0.5625,,921600
554.mp4,"A skeleton walks through a barren landscape with dry, spikey plants in the background. The terrain and the surrounding environment appear desolate and uninhabited, evoking a sense of solitude. The scene captures a lonely journey through what looks like a post-apocalyptic or deserted world. The skeleton's movement appears deliberate and steady, reinforcing the mood of isolation.",72,720,1280,0.5625,,921600
555.mp4,"A security guard clad in a light blue uniform and dark blue cap is seen operating a door in a secure facility with dark bars and a checkered floor. The consistent composition of the environment suggests a prison or a gated area. The guard, equipped with standard issue accessories, appears to be entering or inspecting the area behind the door. The series of actions performed by the guard indicate a routine check or patrol duty.",72,720,1280,0.5625,,921600
556.mp4,"A well-dressed individual in a dark blue suit walks with a worried expression, moving through an entryway with a green door handle. A small object on the ground appears to cause a slight stumble or hesitation in their step. The background hints at an urban setting, with the presence of a green sign and nearby structures. The scene conveys a feeling of anxiety or hesitation in an everyday context.  ",26,720,1280,0.5625,,921600
557.mp4,"A person walks up to an ATM outside a bank, then turns away to leave, indicating that he might have completed his transaction. A green car is parked nearby, and both the bank and car are detailed with elaborate designs. The surroundings include grey pavement and the bank's facade, providing a typical urban city setup. There is a tree in the background, adding a touch of greenery to the urban scene. Overall, the street appears to be quiet and orderly.",82,720,1280,0.5625,,921600
558.mp4,"A red delivery truck is driving down a suburban street, passing by homes lined with green lawns and small trees. The scene features a parked bench and a staircase leading up to a building entrance. The truck moves steadily with a backdrop of neatly arranged landscape details, including a brick wall and a picket fence. A street sign indicating ""Clean Getaways"" is visible on the side of the truck. The overall atmosphere is calm and orderly, capturing a typical day in a quiet neighborhood.",15,720,1280,0.5625,,921600
559.mp4,"A character in an orange jumpsuit walks past a series of open cell doors. The scene appears to take place in a prison environment, with grey tiled floors and metal bars visible in the background. The character's expression remains neutral throughout, and there is a consistent background setting with no additional elements introduced. The environment is minimalist, focusing on the character's simple movement through the confined space.",14,720,1280,0.5625,,921600
560.mp4,"A police officer is standing next to a motorcycle in front of a brightly colored store with a red and white striped awning. A person wearing a pink vest and purple pants approaches the officer. They seem to be engaged in a conversation near a large tree and a bench, with a small green tree and a flower nearby. The surroundings include simplistic buildings and a street setting. The scene suggests a quiet moment of interaction in a small town.",92,720,1280,0.5625,,921600
561.mp4,"A person approaches a modern house, decorated with contemporary architecture and surrounded by neatly arranged trees. The individual turns towards the door as they walk past greenery and small bushes. Shortly after, a motorcyclist drives by the house, capturing a sense of movement and dynamic action within the tranquil neighborhood setting.",278,720,1280,0.5625,,921600
562.mp4,"A police officer on a motorcycle appears to be stationary near a tree and a building, creating a scene that seems focused on the officer preparing or waiting. The background is composed of a green tree and blue building on a grey, tiled ground. The officer is detailed with a white helmet and blue uniform, adding a sense of readiness. The slight change in the position of the motorcycle suggests minimal movement, likely adjusting or shifting in place. The setting is calm and orderly, with the environment remaining constant throughout.",15,720,1280,0.5625,,921600
563.mp4,"Two friends are interacting in front of a building, one of them offering a box and a dish with a large, delicious-looking pizza. The first takes the pizza with a cheerful expression, and then begins to walk away, while the other remains standing near the door, still holding the empty pizza box. The scene conveys a sense of friendly exchange and casual interaction between the two individuals.",108,720,1280,0.5625,,921600
564.mp4,"A person stands in a cozy room, holding a pizza box in one hand and a stack of money in the other. Next to them is a small table with a lamp, and the room is decorated with warm colors and a few pieces of furniture. The overall scene suggests a casual and mundane activity, possibly involving the delivery or receipt of pizza and payment. The background details hint at a comfortable and homely environment. The images capture a moment in a typical homely setting.",23,720,1280,0.5625,,921600
565.mp4,"A police van is parked in front of a quaint storefront that has a yellow and red awning, with its signage and street lamps adding charm to the setting. Throughout the scene, a person emerges on a skateboard beside the van, adding a dynamic element to the otherwise calm street. The small evergreen tree beside the building, combined with the overall architecture, brings a quaint yet modern feel to the environment. This bustling street captures a blend of everyday activities within an urban setting.",15,720,1280,0.5625,,921600
566.mp4,"A person dressed in black rides on top of a red truck driving down a city street. The truck passes by a small store with a yellow and red striped awning and produce displayed outside. The scene includes various city elements such as a green tree, a blue recycling bin, and a streetlamp, giving a lively urban atmosphere. The store display features bananas and decorative green items, adding color and detail to the setting.",15,720,1280,0.5625,,921600
567.mp4,"A uniformed police officer patrols in front of a bank, positioned next to an ATM machine. The clean, orderly scene with the bank's clearly marked signage and green trash can suggests an urban setting. The police officer walks towards the bank entrance, exuding a sense of routine and duty, ensuring the area remains secure. The setting is peaceful and well-maintained, emphasizing safety and orderliness.",404,720,1280,0.5625,,921600
568.mp4,"A police officer walks along a city sidewalk in front of a bank. The building is marked with a green sign displaying ""Bank,"" and an ATM is located next to the entrance. A green trash can is positioned beside the ATM. The officer, in uniform with a cap, progresses slightly through the scene, with minor changes in position.",46,720,1280,0.5625,,921600
569.mp4,"A small bank is positioned between two trees, with clear signage. In front of the bank, a police officer apprehends a person holding a bag. The apprehended individual is later lying on the ground, and the police officer stands beside them looking in the direction of the bank entrance. The scene captures a moment of a crime unfolding and the swift action of the police.",168,720,1280,0.5625,,921600
570.mp4,"A red truck drives up and stops in front of a bank with an ATM located outside. The building features a green and white exterior complete with a large illuminated sign, and is flanked by two green bushes. The scene suggests an urban area with paved roads and brick walls in the backdrop. The sky is clear, and the atmosphere is calm, with no pedestrians present.",51,720,1280,0.5625,,921600
571.mp4,"A delivery truck is parked in front of an ATM next to a bank. The scene captures the truck from the side, showing its bright red cabin and black cargo area with a ""Clean Getaways"" logo. The background consists of green trees, buildings, and an ATM machine integrated into the wall. The truck slightly shifts its position, suggesting a subtle change in its alignment while remaining in front of the bank. The atmosphere is calm with no indication of movement or activity around the area.",15,720,1280,0.5625,,921600
572.mp4,"A black car and a white car with a police badge symbol park along a road. A police officer stands nearby, looking in the direction of the vehicles. The scene takes place on a grey road with detailed markings and a sidewalk. Small objects and structures are visible on the right side of the road, suggesting an urban setting. There might be some interaction between the elements in the scene, but it's not entirely clear.",75,720,1280,0.5625,,921600
573.mp4,"A police officer walks along a narrow, deserted alleyway bordered by high walls, half brick, half gray with windows on one side. The alley is paved with stone tiles, emphasizing the stark and sterile urban environment. The officer's uniform is standard, with a blue shirt and cap, and a badge prominently displayed. The mood seems calm and routine, with no visible threats or disturbances in sight. The surroundings are devoid of other characters or notable activity.",62,720,1280,0.5625,,921600
574.mp4,"Inside a room with red chairs and clear windows, two people sit at desks working at computers. Another person walks through the room wearing a brown jacket. Later, a person dressed in a police uniform replaces them, seemingly as if they are passing through or entering the area for a reason. The setting appears static, with very little movement of objects aside from the changing individuals.",97,720,1280,0.5625,,921600
575.mp4,"A concerned individual dressed in a blue suit steps out of a bank, looking around nervously. There is a camera mounted on the bank building, monitoring the surroundings. The exterior includes a green sign indicating the establishment, a nearby ATM, and a few decor elements like a tree and a fence in the background. The lighting suggests daytime, and the scene captures a moment of mild tension or suspense.",52,720,1280,0.5625,,921600
576.mp4,"A person in business attire walks down a narrow alley, holding a briefcase. The alley has grey brick walls and blue dumpsters, with a mostly empty and quiet atmosphere. The individual appears to transition from a neutral expression to a happy one as they continue walking. The scene captures the simplicity of an otherwise mundane setting, with minimal movement and detail changes.",124,720,1280,0.5625,,921600
577.mp4,"A person is lying on the floor in a small room, their expression changing from uncertainty to frustration. The room has minimal furnishing with a sofa in the background. The individual's clothing is casual, depicting a relaxed but somewhat uncomfortable scene. The progression shows the person moving from a prone position to sitting up, displaying evident signs of discomfort or concern. The setting is simple and domestic with a sandy-colored floor and tile-like walls.",81,720,1280,0.5625,,921600
578.mp4,"A police car is parked outside a coffee shop that has a ""Now Open"" sign in the window. The coffee shop has a blue and beige facade and large glass doors. There is also an ATM next to the entrance.",71,720,1280,0.5625,,921600
579.mp4,"A uniformed officer stands near a stack of hundred-dollar bills, carefully checking or inspecting them. This occurs in a clean, gray room with a black table or counter space nearby. The officer’s attention seems to focus on the money throughout, with a slight adjustment in posture and hand movement. The scene conveys a controlled and precise environment likely geared towards security or financial auditing.",90,720,1280,0.5625,,921600
580.mp4,"A person in a blue and red outfit arrives on a blue motorcycle, parks it in front of a storefront, and then dismounts. The area features a storefront with products visible through the glass and an exterior with blue wall fixtures. The scene takes place on a gray, tiled sidewalk with vibrant colors creating a playful atmosphere. The person appears to be preparing to enter the store after parking the motorcycle.",99,720,1280,0.5625,,921600
581.mp4,"A person in a uniform stands next to a corner between a gated area with barred doors and a solid wall. They hold a blue suitcase and have a subtle change in posture and facial expression. The scene seems to capture a moment of waiting or contemplation. The aesthetic is simple and structured, with muted tones creating a calm, organized atmosphere.",62,720,1280,0.5625,,921600
582.mp4,"Two uniformed officers walk past a distressed, half-dressed individual in what appears to be an interrogation room. The clock on the wall shows the passage of time, while a red fire extinguisher and a computer setup are seen along the grey brick walls. The environment feels tense and the characters are clearly engaged in a serious scenario.",32,720,1280,0.5625,,921600
583.mp4,"A bustling city scene centers around the front of a quaint shop with a striped awning, displaying fresh produce on the sidewalk. The street is initially empty, but progressively fills up with a rugged vehicle pulling up and stopping in front of the store. A tree and a park bench enhance the urban atmosphere, while the street lamp suggests a transition into evening. The facade of the shop, with its intricate detailing, hints at a lively and well-kept neighborhood. A sense of daily routine and city life is captured as the vehicle's presence adds a dynamic element to the scene.",42,720,1280,0.5625,,921600
584.mp4,"A woman stands outside a building with large glass windows and a brick facade. She appears to be interacting with a blue stroller on a gray, tiled sidewalk. The scene is calm and shows very little motion, suggesting she may be pausing to either adjust or inspect the stroller. The surrounding area includes minimalistic details such as a green garbage bin in the background. Overall, the setting seems to be urban and peaceful with a focus on everyday activities.",116,720,1280,0.5625,,921600
585.mp4,"A person in an orange uniform labeled ""Arkham"" stands in front of a barred gate, engaging with a guard. Initially, the individual is seen casually standing, then moves closer to the bars, and finally reaches out with a key towards the gate. The setting appears to be a confined or secure facility with metal bars and a stone floor. The interaction suggests an attempt to unlock or open the barred gate.",112,720,1280,0.5625,,921600
586.mp4,"A prisoner in an orange jumpsuit navigates a sterile, gray-walled corridor, approaching a blue door marked ""KEEP OUT."" Initially, a police officer leaves through the door, leaving it slightly ajar. The prisoner then walks towards the door and closes it behind them, creating a sense of impending action or secrecy. There is a clear focus on the interaction between the characters and the solitary, stark environment.",196,720,1280,0.5625,,921600
587.mp4,"A red-clad character approaches a sleek yellow sports car parked near a grey, tiled wall. There is minimal movement as the character gradually gets closer to the vehicle, suggesting either curiosity or intent to interact with it. The scene’s simplicity and limited actions imply it is focused on the anticipation or buildup of something about to happen.",113,720,1280,0.5625,,921600
588.mp4,"A chef stands in a brightly colored room beside a fallen person lying next to a table with a white plate. The chef appears to interact with the scene, briefly holding an object resembling a menu or a phone. The setting includes mismatched chairs and a counter with food items in the background. The visual style is vibrant with flat, solid colors.   ",283,720,1280,0.5625,,921600
589.mp4,"A person with a worried expression is sitting on a medical examination table in a clinic room. Medical equipment, including a monitor displaying vital signs, is present in the background. The scene transitions to the person reclining further on the table, maintaining the worried expression throughout. The setting appears sterile and clinical, with walls featuring a simple, clean design, contributing to an atmosphere of concern.   ",49,720,1280,0.5625,,921600
590.mp4,"A person lies on a medical examination table in a hospital room, dressed in a brown argyle sweater and red pants. The background features medical equipment, including a heart rate monitor. The person's expression changes from a neutral face to a pained expression and eventually appears lifeless with gray skin.",256,720,1280,0.5625,,921600
591.mp4,"A person with curly hair in a uniform opens a set of double gray doors and begins to walk through them. The surroundings consist of grayscale brick walls with small windows near the top. The scene is minimalist, with the focus on the character's movement through the door.",82,720,1280,0.5625,,921600
592.mp4,"A person stands in front of a blue container and some scattered trash, holding a green bottle. The individual appears to react emotionally, frowning and looking contemplative, before seemingly setting the bottle down and returning to a neutral stance. The background and setting remain the same throughout, consisting of a cluttered street with litter and a large blue container. The scene appears to focus on this person's interaction with the bottle and their surroundings, suggesting a reflective or decisive moment.",622,720,1280,0.5625,,921600
593.mp4,"Two characters stand in front of an open safe filled with stacks of currency. One character, dressed in red and green, appears to retrieve something from a nearby red bucket. The setting suggests a construction site or storage area with scattered wooden crates and a slightly disordered environment. The characters look focused on their task, which likely involves accessing the secure contents of the safe.",121,720,1280,0.5625,,921600
594.mp4,"Two characters are present in a room with beige walls and blue-tiled flooring. One character stands behind a counter, apparently exchanging money, while the other character appears to be in distress, possibly under threat. The scene includes a computer screen on the counter, and an empty brown chair against the wall. The mood indicates tension, with the character at the counter holding a green banknote. The setting suggests a small, possibly cramped space where an intense interaction is unfolding.",280,720,1280,0.5625,,921600
595.mp4,"A cheerful person opens the front door of a house, standing in the doorway and smiling. The scene captures a suburban exterior with a prominent blue door, a small window on the right, and some greenery on the left. The character wears a blue jacket and stands with a welcoming demeanor. Their expression conveys warmth and friendliness as they appear to be greeting someone or excitedly stepping outside.",161,720,1280,0.5625,,921600
